value_1,value_2,value_3,value_4,value_5,value_6,x,y
-65.54532369,-77.87000505,-74.92643933,-68.02943653,-76.23022439,-78.86140979,0.535701652,1.615313531
-58.08117342,-77.72651983,-75.64521455,-65.86655157,-71.62662542,-82.80111645,0.685405501,1.758082256
-51.76705877,-75.54400542,-85.77538755,-56.2464009,-83.5246701,-84.41840229,0.865575269,1.973769641
-53.97567859,-73.75436541,-79.2743965,-65.15593326,-74.73482134,-79.68341781,0.267102848,1.180150077
-35.8135221,-82.19185547,-86.78923486,-60.13501987,-79.69632808,-86.84774565,0.828274075,1.126251223
-49.82344568,-68.34359387,-72.61553385,-68.31168789,-69.50291852,-75.39999264,0.914678549,1.048440553
-61.4942126,-71.17420543,-77.31694715,-65.79637522,-76.1913827,-76.67090235,0.656555692,1.500054095
-54.35082141,-81.48324473,-85.84734093,-65.82021887,-82.24646184,-86.82641686,0.948598294,1.736387159
-35.69857109,-81.92667814,-86.69662061,-59.42198506,-86.10260193,-86.06938312,0.973794355,1.208660988
-55.02034012,-80.30069997,-80.77922945,-72.64394202,-77.58840366,-81.72739496,0.804819998,1.175680977
-50.52689094,-80.82059766,-78.72310225,-63.62861705,-68.78449914,-86.84232593,0.867772818,1.67485372
-63.484077,-72.70369046,-77.09114183,-77.02939379,-73.27581561,-74.8913366,0.943723228,1.034607913
-55.25551912,-80.62630667,-86.77227829,-62.44506127,-84.00325203,-86.81563608,0.944690578,1.999237421
-49.21250303,-69.92095164,-79.27386805,-62.73838494,-73.7820059,-75.90398776,0.204512154,1.008200503
-56.95795663,-72.62902147,-77.9593811,-61.14025334,-75.90400532,-71.92820526,0.779629989,1.573334189
-58.65570621,-77.31722635,-75.93923656,-73.23360092,-68.10869935,-79.42446461,0.874903192,1.71073848
-53.81790844,-78.57016393,-86.38810871,-67.14855285,-81.55681663,-74.30563335,0.986250068,1.482027324
-41.89830617,-82.19167816,-85.26486784,-63.79533324,-87.32052329,-84.44010132,0.996282246,1.175596475
-53.83115031,-78.21995963,-85.92805643,-63.2089461,-77.89974347,-85.29656311,0.688402938,1.744268951
-37.7173602,-77.60169373,-84.21989795,-55.82363995,-81.61131296,-80.1974734,0.889969011,1.270655331
-62.87607268,-72.01667188,-75.23478929,-68.2268288,-77.35702662,-77.73139254,0.483827153,1.195234855
-31.46659418,-81.87672495,-86.68294386,-62.30937321,-87.44670345,-85.63969512,0.985899737,1.010752989
-66.58151416,-74.4694436,-73.0335109,-66.99027244,-77.22395881,-73.62916771,0.34030752,1.405979893
-56.30564812,-76.18695904,-72.03243685,-60.33425275,-77.3873378,-80.0390388,0.930946118,1.708559696
-57.31736723,-77.07167596,-76.03467379,-74.58902352,-77.81478062,-82.32792408,0.97229207,1.018184534
-61.00749979,-72.80489418,-76.99000411,-73.81134756,-72.25979737,-72.79867181,0.697315464,1.417692497
-54.32767812,-76.60394787,-74.05143584,-69.06537861,-78.71085334,-78.8978687,0.577791869,1.074239345
-46.83334739,-78.48324859,-85.36348432,-59.91702892,-82.55036271,-86.09656785,0.833785182,1.496266189
-51.30524413,-81.61035076,-78.2815851,-73.38588884,-77.39330022,-85.26911079,0.964655822,1.04988048
-60.62719285,-78.44467882,-80.76510607,-66.44356732,-76.49853905,-74.18501029,0.629072233,1.88720064
-60.69773385,-75.82628448,-77.55811005,-74.32682556,-70.26457201,-72.70457182,0.90188663,1.616382953
-57.40959118,-80.84866761,-74.89271199,-63.93047026,-70.57556125,-80.5780064,0.786714554,1.968360074
-42.79508486,-81.48827743,-85.56471308,-61.27645416,-80.11132501,-85.6429924,0.779839665,1.257819867
-51.71431352,-71.07370948,-81.50929655,-60.6364714,-78.79579832,-86.18333279,0.793800719,1.48307677
-49.37914459,-81.4170542,-85.30347743,-76.18428708,-73.01274299,-84.0554151,0.945289037,1.02885414
-52.7402657,-73.70282971,-81.24714036,-64.80387482,-75.42974845,-77.73308609,0.190789749,1.078103198
-42.06176602,-79.06410316,-81.29362051,-67.48226839,-62.36506863,-79.3858686,0.948638442,1.231819694
-46.07800344,-81.4904628,-85.99729764,-62.75574631,-84.09373325,-84.68261025,0.895570766,1.374549605
-55.0048266,-80.32634223,-80.03750907,-72.44904853,-77.83424753,-82.61700189,0.840020233,1.185788231
-57.52587202,-74.41504727,-74.18235455,-68.50208893,-78.52924338,-81.57888337,0.794722296,1.162607574
-46.85295269,-82.1692881,-86.79270051,-66.97299717,-82.20668667,-86.84781713,0.893787241,1.244086214
-44.14617893,-81.50517821,-80.91082833,-57.6778144,-83.85324416,-84.18873609,0.969046596,1.494557863
-56.42378437,-80.16786381,-83.41390554,-70.07145584,-76.00385843,-74.06060242,0.865888702,1.392266058
-44.01003529,-77.78364234,-85.95508434,-66.87650708,-86.888134,-84.43549355,0.943669341,1.017440633
-50.47032551,-77.5547312,-72.0681638,-73.57508067,-72.75739527,-78.56928947,0.74037297,1.016880239
-60.40856089,-76.94972675,-77.22574608,-68.640425,-74.41507199,-76.06074164,0.261892128,1.36936057
-56.09274819,-78.75957441,-85.64498025,-65.04602131,-78.82117403,-81.64141081,0.664179588,1.775737208
-57.37825021,-75.017955,-78.23885697,-68.25130768,-79.37161577,-78.21274106,0.556923769,1.218251634
-47.48997696,-77.243042,-84.6761266,-61.38384438,-84.56286081,-84.76067103,0.875766105,1.406460918
-49.584898,-81.58273887,-86.35969148,-71.30167724,-80.95230887,-79.62410335,0.893253513,1.094151974
-55.09478243,-81.29097066,-75.76243775,-65.19816573,-76.11767656,-82.77141156,0.775988434,1.593707929
-48.61501036,-68.2729794,-76.31230688,-57.89453301,-70.5069583,-71.48129403,0.912445621,1.353142071
-45.0191159,-81.95104819,-79.85457337,-55.13411205,-76.76901899,-86.80968667,0.9102972,1.732645221
-56.21783343,-81.85815596,-86.47105395,-65.03174419,-83.23364543,-84.04070654,0.94692843,1.949067857
-57.0048852,-72.94005904,-82.04316884,-75.46338665,-71.92223086,-72.72462129,0.939799859,1.081364126
-41.65923291,-79.68923103,-83.98994341,-60.25731477,-86.22384663,-82.59134392,0.947619386,1.239151936
-60.35810492,-78.00322982,-73.55643225,-63.70215126,-74.31128151,-80.73891717,0.647368815,1.838740992
-31.41176776,-81.73834779,-86.66493548,-61.81732751,-86.50838646,-86.00617204,0.963580139,1.013528205
-41.92546717,-81.09316742,-82.51799228,-53.70557808,-83.39790703,-86.34176556,0.996298229,1.65600764
-48.89552355,-81.29757258,-86.6050769,-73.86545212,-79.46044588,-86.36991436,0.964869882,1.038282513
-42.41653809,-71.90057691,-86.72151253,-51.93090736,-77.21872227,-84.32110217,0.87563327,1.680627545
-64.07223263,-74.15681318,-77.06723011,-67.89332563,-72.91164571,-71.33999651,0.985801452,1.846612046
-55.85353384,-77.26198778,-84.42458553,-64.90426424,-81.44157698,-82.72465757,0.751120988,1.712110401
-46.75877456,-79.79459419,-81.49033184,-61.73433964,-67.16967297,-86.64484628,0.829891681,1.585632535
-49.24931147,-72.76336626,-82.21107938,-61.97599058,-80.29777558,-84.099999,0.708320999,1.261260298
-53.89577586,-74.86682173,-83.29207625,-66.18377439,-73.17249119,-78.29690703,0.275565943,1.185530636
-46.58641508,-79.02717648,-81.76529539,-61.52386799,-82.26824937,-85.23043781,0.816628605,1.32064674
-50.34021725,-82.04829342,-76.90174193,-68.62011331,-79.63734997,-84.12661372,0.908936749,1.155917016
-61.09134439,-78.20260819,-73.61133188,-71.73458256,-76.02578756,-72.4073342,0.544591714,1.123761809
-59.53269794,-79.32094683,-79.8254504,-64.73300394,-74.93051868,-74.26315538,0.590755952,1.942037403
-45.88641961,-76.38151009,-82.34784518,-60.8409831,-78.54763245,-76.50136622,0.61902158,1.167494106
-65.95561709,-75.71622994,-74.65815477,-69.31478227,-81.06183631,-77.2374249,0.912158807,1.573116882
-51.2373769,-75.94607049,-86.23628194,-63.88118916,-80.02169615,-80.96245984,0.646924853,1.374187208
-54.17011256,-82.14894156,-82.78063942,-71.21855544,-75.62769081,-85.90927514,0.933219823,1.412554418
-53.32805448,-77.94799421,-86.7804932,-66.26283423,-80.96206157,-86.59774772,0.857697016,1.545153194
-53.21234508,-77.02386233,-80.57946502,-64.20628908,-84.48017323,-76.91983723,0.960753474,1.48862244
-46.56535648,-80.95671705,-86.74693632,-64.9647669,-80.65963722,-79.66695888,0.751199325,1.198903487
-47.76117075,-82.15714815,-80.36222067,-65.7530732,-83.87297915,-86.87267964,0.99927857,1.257529719
-54.02912933,-74.15767905,-79.98366123,-64.61701531,-78.00951012,-83.23694081,0.596621718,1.346318971
-64.06113013,-71.77286211,-74.12249255,-68.2009953,-75.56263755,-79.7261762,0.856020929,1.1813759
-57.62112953,-66.51245105,-82.23196357,-59.99515698,-76.81619185,-81.03855948,0.926637612,1.702645827
-55.68309326,-67.08828326,-82.61085202,-59.96878201,-73.93601026,-77.48472122,0.727505503,1.486710324
-57.29872138,-70.7687271,-82.9152914,-63.19958236,-79.00111638,-75.12680742,0.783606012,1.516084071
-55.01096075,-69.7163145,-84.62102581,-61.6619936,-78.86653081,-84.82678167,0.823483314,1.633239414
-53.86810338,-81.57374324,-86.71953509,-63.65861583,-81.84410602,-86.64276601,0.896950971,1.847125608
-56.3339132,-78.53776018,-75.20458384,-60.23425556,-73.28205299,-76.95088009,0.675986664,1.87634956
-41.86304625,-82.14723198,-84.76791408,-61.14474579,-84.71433695,-86.89035008,0.93607561,1.285881502
-49.5835329,-68.36956267,-77.7156731,-61.92590206,-75.44347152,-76.51161914,0.480792855,1.035757944
-40.77917412,-79.31954311,-86.37220904,-62.53531971,-87.30372071,-85.79107877,0.960928301,1.16084533
-52.61418574,-81.90012569,-80.07927405,-62.54501636,-82.72901964,-86.85002754,0.982830813,1.713238712
-56.43857477,-75.35793284,-81.62604755,-64.53077482,-75.74597973,-74.65278111,0.408481174,1.410813771
-54.91951283,-74.51136753,-77.60885023,-67.61495064,-82.2054425,-83.47781851,0.968325709,1.232724749
-61.19139565,-79.66099559,-72.02254452,-67.55384337,-74.38804929,-77.26950515,0.60589345,1.430957669
-60.49820102,-77.66317072,-75.39321492,-69.56680335,-75.19523554,-77.37113995,0.228428342,1.185067687
-50.36189314,-70.33856844,-77.40093396,-60.40819258,-71.99983725,-74.79303024,0.250643405,1.113770947
-30.90697524,-74.86844561,-86.76170408,-59.77544596,-87.69842725,-86.88886915,0.988355172,1.020854472
-53.59790785,-78.80452002,-86.73844354,-66.63195174,-83.86647781,-81.93380239,0.927265528,1.547687193
-56.6047225,-82.19828007,-84.35551138,-65.75799806,-77.1563347,-86.68865489,0.851505272,1.934531512
-58.98263297,-72.92742557,-82.62352811,-73.54564059,-73.96461533,-72.97751511,0.975560019,1.034075985
-56.88647734,-78.66705454,-72.72632695,-70.67565016,-72.77485499,-77.78104242,0.525205401,1.25652793
-61.56099692,-73.88877226,-74.93838923,-73.83304831,-75.73207382,-72.14741143,0.785223184,1.034403588
-46.90778264,-75.82303967,-84.96593461,-60.99940318,-86.44689937,-84.87587803,0.957086627,1.398965622
-51.83256617,-80.75856214,-85.98417492,-70.23776258,-78.42183998,-75.14972162,0.894565497,1.219695562
-50.54516289,-76.33282172,-83.93666664,-55.79780645,-85.01979407,-82.6001379,0.937974323,1.908635224
-32.1099713,-73.45950607,-86.75854528,-59.47821147,-87.69830627,-86.88666607,0.989760581,1.033316431
-44.48861567,-77.80356037,-85.26996487,-52.31529498,-80.15835077,-86.88409459,0.89357765,1.843898623
-55.60620999,-77.80804932,-79.40837513,-67.9572359,-82.90852069,-82.4394654,0.935815138,1.3933507
-44.24927786,-81.81766383,-84.67567486,-55.14316583,-82.96251797,-86.70964644,0.952221999,1.722428393
-60.81517167,-74.42768518,-77.87018135,-70.62414961,-79.71439133,-73.25885465,0.996819153,1.187220315
-38.31242601,-77.08977655,-83.14674778,-50.00717072,-68.91042909,-85.08098781,0.976374522,1.788121819
-56.11854409,-75.26413632,-82.03433683,-62.90151176,-84.14718199,-75.98557859,0.962722372,1.773752614
-47.36526563,-72.09852496,-77.93469374,-61.64799009,-73.12351461,-72.22608071,0.464027078,1.081870936
-60.62360901,-78.36970692,-71.3376228,-72.3050261,-75.94754327,-80.21323402,0.88463399,1.124606548
-63.48844393,-77.35027137,-76.29461899,-68.99452877,-73.16762446,-79.79478317,0.685902823,1.598205239
-63.98446908,-76.49417259,-70.94119136,-63.65677905,-72.42264294,-77.79355524,0.91961824,1.869315162
-59.50565687,-75.8495877,-75.38916286,-65.17536865,-78.30682854,-77.42946651,0.435770495,1.486611794
-33.95571661,-80.84375164,-86.66470876,-60.15220139,-73.27132008,-86.89770895,0.784088958,1.083415052
-57.82919692,-81.67424215,-81.32173431,-67.38099312,-79.28832603,-85.87836608,0.940084629,1.809424943
-44.33388615,-75.22316988,-85.77592112,-57.98963786,-86.62484417,-85.25357562,0.97489928,1.454488027
-47.40197179,-74.88480263,-86.27698319,-65.64680036,-82.769962,-86.80466468,0.839993815,1.149159284
-38.67831998,-82.18395623,-85.9935763,-60.57651786,-86.28898926,-86.39773325,0.973278906,1.23475589
-58.11888488,-73.98619333,-85.93898692,-68.56726389,-81.21125715,-83.69535863,0.980358355,1.563032782
-58.30206291,-77.29710883,-80.15708646,-72.02667024,-75.68241535,-84.33414651,0.967478357,1.322519986
-60.7506837,-79.38238097,-74.0021293,-68.3464795,-77.48836634,-79.93936514,0.662672366,1.414999819
-54.58719268,-72.60207745,-80.90884918,-57.10534275,-83.59739052,-79.97978483,0.922559147,1.945320048
-63.89985727,-76.14538088,-69.08555479,-67.8277814,-73.18402285,-76.29016408,0.995380779,1.346409423
-54.61650893,-79.73598522,-75.74587154,-67.71876679,-72.90617546,-79.62219902,0.523267476,1.38204056
-62.99529008,-77.34995221,-73.86000395,-75.7661372,-73.3258549,-73.50233133,0.780258925,1.169193084
-51.69933616,-73.07453534,-86.61025064,-65.0874368,-73.95613293,-83.77012762,0.597642748,1.317685364
-38.42835763,-82.19824018,-86.79911526,-53.56204928,-81.12765533,-86.87144797,0.956829062,1.59955865
-35.8561684,-82.1872099,-86.44202132,-61.60141058,-87.15147333,-86.81329737,0.987086616,1.131100776
-46.01381882,-78.73047309,-75.00308914,-69.84611969,-69.19799756,-84.08749535,0.813900855,1.000863988
-42.72409235,-80.61006638,-84.96683298,-64.86206046,-63.98309803,-86.84408546,0.923589066,1.418671549
-54.64579342,-76.67575771,-80.93910407,-59.60693126,-84.14205543,-80.36458468,0.879459605,1.908452897
-63.42991197,-74.68628276,-79.1610975,-66.66188737,-75.70870254,-75.76679581,0.465986917,1.957727239
-38.38207105,-82.1509112,-82.44471947,-55.16201957,-74.87273938,-86.8440653,0.897915114,1.478942706
-61.63483075,-75.39475461,-73.26225511,-71.99745783,-69.98746288,-75.3374872,0.587387714,1.468998909
-54.75454326,-79.32367891,-76.14817053,-62.72799185,-76.00903585,-86.19720375,0.841329231,1.721377519
-38.90730839,-82.19772893,-86.78102506,-64.61639923,-87.31607175,-86.89889846,0.983771939,1.087776067
-65.2423145,-71.82622265,-73.40738413,-69.70752723,-73.00726999,-73.69383408,0.704156914,1.286615335
-39.17183539,-80.85707515,-85.747001,-60.01411979,-67.4031878,-86.87871153,0.851322753,1.383269748
-63.97824851,-75.66409581,-74.92540629,-66.85808191,-81.49126432,-73.80551835,0.954032803,1.753304243
-59.23166761,-78.5636817,-79.27067516,-57.95632141,-76.64120284,-84.87452356,0.64868037,2.495074157
-61.74930732,-77.70273787,-86.49205065,-54.03300266,-86.84666098,-86.89156892,0.958630286,2.858353349
-60.8667864,-82.17287571,-86.67125648,-64.20130682,-79.89656907,-80.2912673,0.77354272,2.531087422
-62.90636425,-81.12906126,-80.71635697,-66.17844965,-80.13312354,-81.90787133,0.79189731,2.428356037
-46.26497696,-81.70665624,-85.66859877,-45.17626424,-69.18978049,-84.56803558,0.990765983,2.551979315
-61.23318832,-81.45958541,-86.66364503,-67.80616866,-73.9141045,-86.85806639,0.973775753,2.29244561
-54.23581397,-81.67264782,-85.4106992,-54.05324547,-75.70219433,-85.80086982,0.774133326,2.491742535
-61.95141516,-78.12495887,-86.42238497,-64.4816353,-81.55063562,-85.59020469,0.816945556,2.452478649
-66.50117227,-73.08540456,-74.37077425,-60.95386834,-78.64565572,-78.12221145,0.787216307,2.498740356
-63.61294714,-81.12814367,-86.78672385,-61.17525542,-85.89039759,-86.84003305,0.975306428,2.765674354
-59.53945291,-76.84606431,-82.92377225,-62.33592612,-78.52267743,-77.69589587,0.497510521,2.199874745
-54.41266384,-82.16645259,-79.10081275,-57.99361181,-79.91918422,-85.33091975,0.88848091,2.12617034
-58.57504509,-82.15031425,-86.3549405,-51.62083648,-83.4197248,-86.31581617,0.90180576,2.867957046
-61.03842277,-74.44590988,-80.09437933,-54.28696383,-83.9348168,-80.66638424,0.883731999,2.794389619
-57.17986202,-81.59411343,-82.79045163,-63.96894117,-78.58202948,-85.76859895,0.791544015,2.036390032
-62.41082411,-69.17541569,-78.06538572,-58.09959956,-67.51172127,-82.24906235,0.945406935,2.531635091
-62.27552528,-82.16699339,-86.53583739,-57.97508906,-86.06898991,-86.66750755,0.970139155,2.811091523
-60.63091955,-81.8350271,-81.05100181,-66.72293724,-79.94200696,-86.05977719,0.988658965,2.101613458
-52.17416339,-79.46031102,-75.13067858,-53.09260741,-77.67440447,-82.03963623,0.997669052,2.164530524
-61.5191778,-78.32212231,-84.90463045,-60.75755708,-75.16724362,-75.48909996,0.600607865,2.712632344
-56.5673532,-77.38569386,-86.56133618,-55.20945816,-87.01761776,-86.048047,0.990385159,2.417213044
-62.23496368,-71.55092524,-80.47599357,-64.85572932,-72.28940465,-79.86681389,0.710755812,2.327846035
-68.13419578,-69.57095421,-77.62280655,-65.02958981,-69.90460482,-76.13244429,0.956784595,2.052820819
-62.93115484,-71.56262044,-84.23323376,-61.79845846,-80.13786653,-80.27097223,0.681562473,2.518558333
-62.94394873,-80.53311154,-85.43751402,-67.93751351,-79.4590766,-85.68429551,0.965659884,2.327869751
-63.67757974,-73.58331853,-78.20169808,-58.7086996,-73.16275224,-74.76773334,0.641640318,2.599821062
-74.43339833,-71.25216947,-77.12201552,-60.66294777,-71.0234292,-80.48550465,0.980490274,2.995516751
-52.82432018,-78.64471767,-79.21641308,-55.34232982,-78.75519691,-84.73570954,0.811808754,2.094407742
-65.2981233,-81.25299341,-85.74417803,-67.19562025,-75.74504626,-86.00028128,0.912277535,2.724059199
-69.32140495,-78.86804939,-79.72235057,-65.91142249,-76.99914498,-85.61876405,0.938695414,2.914151244
-59.72165209,-81.36004104,-84.13734138,-67.53142322,-76.71024572,-84.61765064,0.848882102,2.056080822
-66.20792163,-73.73628107,-79.56298566,-64.68766043,-80.00784111,-74.9372878,0.647677811,2.74836413
-65.57665409,-80.95340871,-85.61746821,-65.77080193,-80.60672464,-83.9197884,0.756008817,2.913730323
-60.07486858,-81.54700757,-86.0321893,-51.37077081,-85.13775991,-86.11093,0.937895368,2.947104582
-50.2691295,-75.74474613,-86.36762512,-56.09903209,-63.60129107,-86.41280472,0.960510523,2.206904049
-61.81140372,-69.14734426,-82.49945716,-65.88706033,-71.77668003,-80.55276448,0.999426223,2.286669817
-68.14010594,-72.17773905,-79.84229106,-65.05285947,-70.72645448,-78.56066961,0.8888366,2.520721319
-61.32630646,-77.30570403,-86.54146287,-62.42506527,-80.36369083,-85.73179913,0.720684131,2.518246533
-59.77436384,-81.08773281,-75.39832218,-59.28688439,-69.72380873,-86.6212631,0.999793959,2.540258018
-64.69814911,-76.73285214,-82.46889201,-62.813004,-73.32324831,-82.40863332,0.478845136,2.907898679
-55.53286823,-82.19046801,-86.79993693,-55.16747633,-79.95698383,-86.89055536,0.832370151,2.502783134
